State,City,Zipcode,Date,Sales
TX,Austin,78717,2018-01-27 00:00:00,$384.8
TX,Austin,78749,2018-01-27 00:00:00,$336.2
TX,Dallas,75220,2018-01-27 00:00:00,$189.4
TX,Houston,77007,2018-01-27 00:00:00,$879.3
TX,Houston,77063,2018-01-27 00:00:00,$188.3
TX,Houston,77082,2018-01-27 00:00:00,$17.43
TX,San Antonio,78250,2018-01-27 00:00:00,$26.55
TX,San Antonio,78253,2018-01-27 00:00:00,$112.7
TX,Austin,78730,2018-01-28 00:00:00,$249.45
TX,Austin,78759,2018-01-28 00:00:00,$37.95
TX,El Paso,79936,2018-01-28 00:00:00,$252.15
TX,Houston,77024,2018-01-28 00:00:00,$239.6
TX,Houston,77063,2018-01-28 00:00:00,$77.7
TX,Houston,77069,2018-01-28 00:00:00,$179.7
TX,Amarillo,79121,2018-01-29 00:00:00,$293.2
TX,Austin,78717,2018-01-29 00:00:00,$17.7
TX,Austin,78748,2018-01-29 00:00:00,$248.35
TX,Austin,78753,2018-01-29 00:00:00,$514.45
TX,Dallas,75204,2018-01-29 00:00:00,$199.6
TX,Houston,77007,2018-01-29 00:00:00,$199.8
TX,Houston,77042,2018-01-29 00:00:00,$230.3
TX,Houston,77069,2018-01-29 00:00:00,$443.1
TX,San Antonio,78245,2018-01-29 00:00:00,$619.42
TX,Austin,78748,2018-01-30 00:00:00,$124.75
TX,Austin,78749,2018-01-30 00:00:00,$572.15
TX,Austin,78753,2018-01-30 00:00:00,$534.7
TX,San Antonio,78245,2018-01-30 00:00:00,$143.1
TX,San Antonio,78250,2018-01-30 00:00:00,$119.6
TX,Austin,78717,2018-01-31 00:00:00,$354.2
TX,Austin,78748,2018-01-31 00:00:00,$230.3
TX,Dallas,75220,2018-01-31 00:00:00,$425.5
TX,El Paso,79925,2018-01-31 00:00:00,$51.8
TX,Houston,77069,2018-01-31 00:00:00,$88.75
TX,Lubbock,79407,2018-01-31 00:00:00,$623.85
TX,San Antonio,78209,2018-01-31 00:00:00,$340.55
TX,Austin,78717,2018-02-01 00:00:00,$317.15
TX,Austin,78730,2018-02-01 00:00:00,$59.85
TX,Dallas,75220,2018-02-01 00:00:00,$276.15
TX,Houston,77042,2018-02-01 00:00:00,$69.9
TX,San Antonio,78232,2018-02-01 00:00:00,$19.95
TX,Austin,78704,2018-02-02 00:00:00,$254.55
TX,Austin,78749,2018-02-02 00:00:00,$183.35
TX,Austin,78753,2018-02-02 00:00:00,$86.5
TX,Austin,78758,2018-02-02 00:00:00,$104.75
TX,Fort Worth,76120,2018-02-02 00:00:00,$79.8
TX,Austin,78704,2018-02-03 00:00:00,$199.8
TX,Austin,78717,2018-02-03 00:00:00,$249.5
TX,Austin,78748,2018-02-03 00:00:00,$296.1
TX,Austin,78759,2018-02-03 00:00:00,$95.4
TX,Dallas,75204,2018-02-03 00:00:00,$173.42
TX,El Paso,79912,2018-02-03 00:00:00,$257.25
TX,El Paso,79936,2018-02-03 00:00:00,$300.05
TX,Houston,77063,2018-02-03 00:00:00,$55.85
TX,Houston,77069,2018-02-03 00:00:00,$12.95
TX,Houston,77082,2018-02-03 00:00:00,$550.05
TX,San Antonio,78232,2018-02-03 00:00:00,$289.25
TX,Austin,78748,2018-02-04 00:00:00,$1060.6
TX,Austin,78749,2018-02-04 00:00:00,$119.7
TX,Austin,78753,2018-02-04 00:00:00,$83.83
TX,El Paso,79925,2018-02-04 00:00:00,$396.06
TX,El Paso,79936,2018-02-04 00:00:00,$159.85
TX,Houston,77024,2018-02-04 00:00:00,$51.8
TX,Houston,77069,2018-02-04 00:00:00,$119.6
TX,Arlington,76015,2018-02-05 00:00:00,$199.8
TX,Austin,78753,2018-02-05 00:00:00,$146.45
TX,Austin,78758,2018-02-05 00:00:00,$145.6
TX,Austin,78759,2018-02-05 00:00:00,$139.65
TX,Dallas,75220,2018-02-05 00:00:00,$14.95
TX,El Paso,79936,2018-02-05 00:00:00,$111.6
TX,San Antonio,78209,2018-02-05 00:00:00,$263.3
TX,San Antonio,78232,2018-02-05 00:00:00,$179.7
TX,San Antonio,78245,2018-02-05 00:00:00,$437.85
TX,Arlington,76015,2018-02-06 00:00:00,$262.15
TX,Dallas,75231,2018-02-06 00:00:00,$184.5
TX,El Paso,79936,2018-02-06 00:00:00,$864.6
TX,Fort Worth,76120,2018-02-06 00:00:00,$77.7
TX,Houston,77063,2018-02-06 00:00:00,$297.15
TX,Houston,77082,2018-02-06 00:00:00,$197.2
TX,San Antonio,78250,2018-02-06 00:00:00,$59.9
TX,San Antonio,78253,2018-02-06 00:00:00,$119.6
TX,El Paso,79912,2018-02-07 00:00:00,$14.95
TX,El Paso,79936,2018-02-07 00:00:00,$179.7
TX,Fort Worth,76120,2018-02-07 00:00:00,$44.55
TX,Houston,77007,2018-02-07 00:00:00,$249.5
TX,Houston,77024,2018-02-07 00:00:00,$217.2
TX,Houston,77082,2018-02-07 00:00:00,$289.65
TX,Lubbock,79407,2018-02-07 00:00:00,$250.25
TX,San Antonio,78232,2018-02-07 00:00:00,$109.65
TX,Austin,78717,2018-02-08 00:00:00,$415.7
TX,Austin,78723,2018-02-08 00:00:00,$107.55
TX,Austin,78730,2018-02-08 00:00:00,$116.55
TX,Austin,78748,2018-02-08 00:00:00,$160.45
TX,Austin,78749,2018-02-08 00:00:00,$89.7
TX,Dallas,75231,2018-02-08 00:00:00,$318.15
TX,El Paso,79912,2018-02-08 00:00:00,$424.4
TX,El Paso,79936,2018-02-08 00:00:00,$319.4
TX,Houston,77082,2018-02-08 00:00:00,$251.4
TX,San Antonio,78232,2018-02-08 00:00:00,$12.95
TX,San Antonio,78250,2018-02-08 00:00:00,$119.7
TX,Austin,78723,2018-02-09 00:00:00,$428.35
TX,Austin,78730,2018-02-09 00:00:00,$120.55
TX,Austin,78748,2018-02-09 00:00:00,$83.8
TX,Austin,78759,2018-02-09 00:00:00,$179.55
TX,Dallas,75204,2018-02-09 00:00:00,$99.75
TX,Houston,77063,2018-02-09 00:00:00,$549.45
TX,Lubbock,79407,2018-02-09 00:00:00,$194.65
TX,San Antonio,78209,2018-02-09 00:00:00,$311.4
TX,Amarillo,79121,2018-02-10 00:00:00,$267.3
TX,Austin,78717,2018-02-10 00:00:00,$119.8
TX,Austin,78730,2018-02-10 00:00:00,$299.5
TX,Austin,78753,2018-02-10 00:00:00,$189.4
TX,Austin,78759,2018-02-10 00:00:00,$114.7
TX,El Paso,79912,2018-02-10 00:00:00,$179.7
TX,El Paso,79925,2018-02-10 00:00:00,$111.8
TX,Houston,77069,2018-02-10 00:00:00,$192.2
TX,Lubbock,79407,2018-02-10 00:00:00,$199.5
TX,San Antonio,78232,2018-02-10 00:00:00,$99.8
TX,Austin,78717,2018-02-11 00:00:00,$302.65
TX,Austin,78753,2018-02-11 00:00:00,$74.75
TX,Austin,78758,2018-02-11 00:00:00,$389.4
TX,Austin,78759,2018-02-11 00:00:00,$119.7
TX,Dallas,75220,2018-02-11 00:00:00,$471.05
TX,El Paso,79912,2018-02-11 00:00:00,$69.65
TX,Houston,77042,2018-02-11 00:00:00,$69.8
TX,San Antonio,78209,2018-02-11 00:00:00,$433.2
TX,San Antonio,78245,2018-02-11 00:00:00,$130.7
TX,Austin,78717,2018-02-12 00:00:00,$104.65
TX,Austin,78748,2018-02-12 00:00:00,$222.5
TX,Dallas,75220,2018-02-12 00:00:00,$135.65
TX,El Paso,79912,2018-02-12 00:00:00,$74.85
TX,El Paso,79936,2018-02-12 00:00:00,$287.4
TX,Houston,77007,2018-02-12 00:00:00,$159.6
TX,San Antonio,78253,2018-02-12 00:00:00,$239.6
TX,Amarillo,79121,2018-02-13 00:00:00,$271.3
TX,Austin,78717,2018-02-13 00:00:00,$223.6
TX,Austin,78723,2018-02-13 00:00:00,$222.6
TX,Austin,78749,2018-02-13 00:00:00,$231.3
TX,Dallas,75204,2018-02-13 00:00:00,$203.45
TX,Dallas,75220,2018-02-13 00:00:00,$246.2
TX,Dallas,75237,2018-02-13 00:00:00,$236.35
TX,El Paso,79912,2018-02-13 00:00:00,$414.7
TX,Houston,77024,2018-02-13 00:00:00,$39.9
TX,Lubbock,79407,2018-02-13 00:00:00,$104.65
TX,Lubbock,79423,2018-02-13 00:00:00,$387.15
TX,San Antonio,78245,2018-02-13 00:00:00,$324.25
TX,Amarillo,79121,2018-02-14 00:00:00,$224.55
TX,Austin,78717,2018-02-14 00:00:00,$116.55
TX,El Paso,79936,2018-02-14 00:00:00,$269.55
TX,Houston,77007,2018-02-14 00:00:00,$384.55
TX,Houston,77063,2018-02-14 00:00:00,$271.95
TX,San Antonio,78209,2018-02-14 00:00:00,$239.6
TX,San Antonio,78232,2018-02-14 00:00:00,$178.6
TX,San Antonio,78253,2018-02-14 00:00:00,$142.7
TX,Amarillo,79121,2018-02-15 00:00:00,$194.55
TX,Austin,78717,2018-02-15 00:00:00,$573.45
TX,Austin,78753,2018-02-15 00:00:00,$217.35
TX,Dallas,75220,2018-02-15 00:00:00,$104.65
TX,El Paso,79912,2018-02-15 00:00:00,$43.9
TX,El Paso,79936,2018-02-15 00:00:00,$201.2
TX,Houston,77007,2018-02-15 00:00:00,$449.1
TX,Houston,77042,2018-02-15 00:00:00,$375.6
TX,San Antonio,78209,2018-02-15 00:00:00,$209.65
TX,San Antonio,78250,2018-02-15 00:00:00,$239.4
TX,San Antonio,78253,2018-02-15 00:00:00,$360.2
TX,Arlington,76015,2018-02-16 00:00:00,$224.55
TX,Austin,78758,2018-02-16 00:00:00,$119.7
TX,Dallas,75220,2018-02-16 00:00:00,$191.45
TX,El Paso,79925,2018-02-16 00:00:00,$499.4
TX,Fort Worth,76132,2018-02-16 00:00:00,$59.8
TX,Houston,77024,2018-02-16 00:00:00,$184.6
TX,San Antonio,78209,2018-02-16 00:00:00,$261.25
TX,Arlington,76015,2018-02-17 00:00:00,$912.75
TX,Austin,78723,2018-02-17 00:00:00,$214.3
TX,Austin,78730,2018-02-17 00:00:00,$315.25
TX,Austin,78749,2018-02-17 00:00:00,$125.4
TX,Austin,78753,2018-02-17 00:00:00,$424.3
TX,Dallas,75220,2018-02-17 00:00:00,$129.5
TX,Dallas,75231,2018-02-17 00:00:00,$159.6
TX,Dallas,75237,2018-02-17 00:00:00,$119.8
TX,El Paso,79925,2018-02-17 00:00:00,$319.25
TX,El Paso,79936,2018-02-17 00:00:00,$205.5
TX,Houston,77063,2018-02-17 00:00:00,$300.2
TX,Lubbock,79407,2018-02-17 00:00:00,$349.65
TX,Amarillo,79121,2018-02-18 00:00:00,$52.45
TX,Austin,78717,2018-02-18 00:00:00,$219
TX,Austin,78730,2018-02-18 00:00:00,$49.85
TX,Austin,78748,2018-02-18 00:00:00,$736.3
TX,Dallas,75220,2018-02-18 00:00:00,$538.75
TX,El Paso,79925,2018-02-18 00:00:00,$395.85
TX,Fort Worth,76132,2018-02-18 00:00:00,$25.9
TX,San Antonio,78209,2018-02-18 00:00:00,$59.8
TX,San Antonio,78250,2018-02-18 00:00:00,$135.7
TX,Amarillo,79121,2018-02-19 00:00:00,$313.25
TX,Amarillo,79121,2018-02-20 00:00:00,$304.1
TX,Austin,78717,2018-02-20 00:00:00,$364.05
TX,Austin,78723,2018-02-20 00:00:00,$159.6
TX,Austin,78749,2018-02-20 00:00:00,$237.3
TX,Austin,78753,2018-02-20 00:00:00,$304.45
TX,Dallas,75231,2018-02-20 00:00:00,$5.9
TX,El Paso,79936,2018-02-20 00:00:00,$294.15
TX,Fort Worth,76132,2018-02-20 00:00:00,$310
TX,San Antonio,78232,2018-02-20 00:00:00,$359.25
TX,San Antonio,78245,2018-02-20 00:00:00,$254
TX,San Antonio,78250,2018-02-20 00:00:00,$99.5
TX,San Antonio,78253,2018-02-20 00:00:00,$165.4
TX,Austin,78748,2018-02-21 00:00:00,$277.1
TX,Dallas,75220,2018-02-21 00:00:00,$871.55
TX,El Paso,79912,2018-02-21 00:00:00,$369.2
TX,El Paso,79936,2018-02-21 00:00:00,$303.05
TX,Austin,78723,2018-02-22 00:00:00,$57.8
TX,Austin,78753,2018-02-22 00:00:00,$14.85
TX,Dallas,75231,2018-02-22 00:00:00,$399.6
TX,Dallas,75237,2018-02-22 00:00:00,$259.35
TX,Houston,77007,2018-02-22 00:00:00,$459.45
TX,Houston,77024,2018-02-22 00:00:00,$151.6
TX,Amarillo,79121,2018-02-23 00:00:00,$316.05
TX,Austin,78749,2018-02-23 00:00:00,$209.5
TX,Austin,78758,2018-02-23 00:00:00,$839.4
TX,Dallas,75237,2018-02-23 00:00:00,$99.75
TX,Houston,77063,2018-02-23 00:00:00,$183.4
TX,San Antonio,78209,2018-02-23 00:00:00,$147.5
TX,Arlington,76015,2018-02-24 00:00:00,$167.4
TX,Austin,78704,2018-02-24 00:00:00,$439.35
TX,Austin,78748,2018-02-24 00:00:00,$325.2
TX,Austin,78759,2018-02-24 00:00:00,$274
TX,Dallas,75231,2018-02-24 00:00:00,$111.8
TX,Fort Worth,76120,2018-02-24 00:00:00,$57.8
TX,Fort Worth,76132,2018-02-24 00:00:00,$206.05
TX,Houston,77024,2018-02-24 00:00:00,$102.65
TX,Houston,77063,2018-02-24 00:00:00,$196.15
TX,Houston,77082,2018-02-24 00:00:00,$508.95
TX,Lubbock,79407,2018-02-24 00:00:00,$467.05
TX,Dallas,75204,2018-02-25 00:00:00,$339.45
TX,Arlington,76015,2018-02-26 00:00:00,$14.95
TX,Austin,78723,2018-02-26 00:00:00,$133.75
TX,Austin,78753,2018-02-26 00:00:00,$239.6
TX,Austin,78758,2018-02-26 00:00:00,$218.55
TX,Dallas,75220,2018-02-26 00:00:00,$287.15
TX,Lubbock,79423,2018-02-26 00:00:00,$266.4
TX,Austin,78704,2018-02-27 00:00:00,$79.75
TX,Austin,78723,2018-02-27 00:00:00,$660.65
TX,Austin,78749,2018-02-27 00:00:00,$74.75
TX,Austin,78759,2018-02-27 00:00:00,$87.6
TX,Fort Worth,76120,2018-02-27 00:00:00,$301.3
TX,Fort Worth,76132,2018-02-27 00:00:00,$148.35
TX,Houston,77024,2018-02-27 00:00:00,$199.8
TX,Houston,77042,2018-02-27 00:00:00,$44.85
TX,Amarillo,79121,2018-02-28 00:00:00,$89.7
TX,Austin,78758,2018-02-28 00:00:00,$299.85
TX,Dallas,75220,2018-02-28 00:00:00,$259.25
TX,El Paso,79936,2018-02-28 00:00:00,$599.15
TX,Houston,77007,2018-02-28 00:00:00,$283.85
TX,San Antonio,78250,2018-02-28 00:00:00,$153.65
TX,Dallas,75231,2018-03-01 00:00:00,$120.55
TX,El Paso,79925,2018-03-01 00:00:00,$64.75
TX,El Paso,79936,2018-03-01 00:00:00,$207.2
TX,San Antonio,78209,2018-03-01 00:00:00,$311.05
TX,Austin,78723,2018-03-02 00:00:00,$181.65
TX,Austin,78759,2018-03-02 00:00:00,$224.55
TX,Dallas,75237,2018-03-02 00:00:00,$179.7
TX,Houston,77024,2018-03-02 00:00:00,$239.35
TX,San Antonio,78209,2018-03-02 00:00:00,$32.64
TX,San Antonio,78253,2018-03-02 00:00:00,$99.75
TX,Austin,78758,2018-03-03 00:00:00,$179.55
TX,Dallas,75231,2018-03-03 00:00:00,$271.35
TX,El Paso,79925,2018-03-03 00:00:00,$493.5
TX,Houston,77082,2018-03-03 00:00:00,$214.2
TX,Austin,78749,2018-03-04 00:00:00,$347.25
TX,Houston,77063,2018-03-04 00:00:00,$74.75
TX,Lubbock,79407,2018-03-04 00:00:00,$24.95
TX,Lubbock,79423,2018-03-04 00:00:00,$495.75
TX,San Antonio,78209,2018-03-04 00:00:00,$239.8
TX,Amarillo,79121,2018-03-05 00:00:00,$109.75
TX,Austin,78748,2018-03-05 00:00:00,$259.45
TX,Austin,78759,2018-03-05 00:00:00,$19.95
TX,Dallas,75204,2018-03-05 00:00:00,$219.35
TX,Houston,77042,2018-03-05 00:00:00,$74.85
TX,Austin,78704,2018-03-06 00:00:00,$139.75
TX,Austin,78748,2018-03-06 00:00:00,$79.8
TX,Dallas,75220,2018-03-06 00:00:00,$114.61
TX,Fort Worth,76132,2018-03-06 00:00:00,$134.6
TX,San Antonio,78209,2018-03-06 00:00:00,$155.5
TX,Austin,78753,2018-03-07 00:00:00,$226.15
TX,Dallas,75231,2018-03-07 00:00:00,$377.2
TX,Fort Worth,76120,2018-03-07 00:00:00,$39.8
TX,Houston,77007,2018-03-07 00:00:00,$64.75
TX,Houston,77082,2018-03-07 00:00:00,$432.05
TX,Lubbock,79407,2018-03-07 00:00:00,$23.8
TX,San Antonio,78209,2018-03-07 00:00:00,$579
TX,Austin,78759,2018-03-08 00:00:00,$139.65
TX,Dallas,75204,2018-03-08 00:00:00,$78.75
TX,Dallas,75231,2018-03-08 00:00:00,$369.4
TX,Dallas,75237,2018-03-08 00:00:00,$138.6
TX,El Paso,79936,2018-03-08 00:00:00,$379.65
TX,Houston,77024,2018-03-08 00:00:00,$109.6
TX,San Antonio,78250,2018-03-08 00:00:00,$297.35
TX,Arlington,76015,2018-03-09 00:00:00,$171.4
TX,Dallas,75220,2018-03-09 00:00:00,$97.6
TX,Dallas,75231,2018-03-09 00:00:00,$303.2
TX,Dallas,75237,2018-03-09 00:00:00,$39.9
TX,El Paso,79912,2018-03-09 00:00:00,$199.4
TX,Houston,77024,2018-03-09 00:00:00,$637.2
TX,Houston,77082,2018-03-09 00:00:00,$189.5
TX,Lubbock,79423,2018-03-09 00:00:00,$25
TX,Amarillo,79121,2018-03-10 00:00:00,$120.5
TX,Arlington,76015,2018-03-10 00:00:00,$103.6
TX,Austin,78704,2018-03-10 00:00:00,$399.6
TX,Austin,78758,2018-03-10 00:00:00,$104.65
TX,Dallas,75220,2018-03-10 00:00:00,$379.05
TX,Dallas,75237,2018-03-10 00:00:00,$103.6
TX,Houston,77007,2018-03-10 00:00:00,$247.95
TX,Houston,77024,2018-03-10 00:00:00,$269.55
TX,Lubbock,79407,2018-03-10 00:00:00,$269.55
TX,San Antonio,78232,2018-03-10 00:00:00,$353.1
TX,San Antonio,78253,2018-03-10 00:00:00,$165.8
TX,Austin,78723,2018-03-11 00:00:00,$134.75
TX,Houston,77024,2018-03-11 00:00:00,$255.3
TX,Lubbock,79423,2018-03-11 00:00:00,$166.3
TX,San Antonio,78245,2018-03-11 00:00:00,$59.85
TX,San Antonio,78253,2018-03-11 00:00:00,$71.7
TX,Arlington,76015,2018-03-12 00:00:00,$99.75
TX,Austin,78717,2018-03-12 00:00:00,$321.05
TX,Austin,78723,2018-03-12 00:00:00,$250.45
TX,Austin,78753,2018-03-12 00:00:00,$287.35
TX,Austin,78758,2018-03-12 00:00:00,$103.6
TX,Dallas,75204,2018-03-12 00:00:00,$19.95
TX,Austin,78748,2018-03-13 00:00:00,$38.85
TX,Austin,78759,2018-03-13 00:00:00,$511.45
TX,Dallas,75220,2018-03-13 00:00:00,$209.65
TX,Dallas,75237,2018-03-13 00:00:00,$258.3
TX,Lubbock,79407,2018-03-13 00:00:00,$203.35
TX,Austin,78717,2018-03-14 00:00:00,$486.85
TX,Austin,78723,2018-03-14 00:00:00,$103.6
TX,Austin,78730,2018-03-14 00:00:00,$344.9
TX,Austin,78759,2018-03-14 00:00:00,$247.45
TX,Dallas,75220,2018-03-14 00:00:00,$275.65
TX,El Paso,79936,2018-03-14 00:00:00,$209.15
TX,San Antonio,78209,2018-03-14 00:00:00,$177
TX,San Antonio,78232,2018-03-14 00:00:00,$52.35
TX,San Antonio,78245,2018-03-14 00:00:00,$265.1
TX,Arlington,76015,2018-03-15 00:00:00,$603
TX,Austin,78753,2018-03-15 00:00:00,$378.05
TX,El Paso,79912,2018-03-15 00:00:00,$184.45
TX,Lubbock,79407,2018-03-15 00:00:00,$139.65
TX,San Antonio,78209,2018-03-15 00:00:00,$155.4
TX,Houston,77007,2018-03-16 00:00:00,$99.75
TX,San Antonio,78232,2018-03-16 00:00:00,$51.8
TX,Amarillo,79121,2018-03-17 00:00:00,$287.25
TX,Houston,77007,2018-03-17 00:00:00,$350.95
TX,Houston,77069,2018-03-17 00:00:00,$169.5
TX,Lubbock,79407,2018-03-17 00:00:00,$319.2
TX,Lubbock,79423,2018-03-17 00:00:00,$149.85
TX,San Antonio,78250,2018-03-17 00:00:00,$194.25
TX,Austin,78723,2018-03-18 00:00:00,$266.3
TX,Dallas,75204,2018-03-18 00:00:00,$389.9
TX,El Paso,79936,2018-03-18 00:00:00,$197.6
TX,Houston,77007,2018-03-18 00:00:00,$818.65
TX,Houston,77063,2018-03-18 00:00:00,$237.5
TX,Lubbock,79407,2018-03-18 00:00:00,$205.5
TX,Lubbock,79423,2018-03-18 00:00:00,$82.1
TX,San Antonio,78209,2018-03-18 00:00:00,$296.1
TX,San Antonio,78245,2018-03-18 00:00:00,$134.55
TX,Arlington,76015,2018-03-19 00:00:00,$251.55
TX,Austin,78753,2018-03-19 00:00:00,$74.85
TX,Dallas,75231,2018-03-19 00:00:00,$538.95
TX,Fort Worth,76120,2018-03-19 00:00:00,$267.2
TX,Houston,77042,2018-03-19 00:00:00,$39.9
TX,Houston,77069,2018-03-19 00:00:00,$59.85
TX,San Antonio,78250,2018-03-19 00:00:00,$99.8
TX,Austin,78717,2018-03-20 00:00:00,$209.65
TX,Austin,78748,2018-03-20 00:00:00,$629.05
TX,Austin,78758,2018-03-20 00:00:00,$469.45
TX,Dallas,75237,2018-03-20 00:00:00,$335.45
TX,Houston,77007,2018-03-20 00:00:00,$279.3
TX,Houston,77042,2018-03-20 00:00:00,$239.2
TX,Houston,77063,2018-03-20 00:00:00,$87.8
TX,San Antonio,78250,2018-03-20 00:00:00,$319.65
TX,San Antonio,78253,2018-03-20 00:00:00,$533.1
TX,El Paso,79925,2018-03-21 00:00:00,$494.2
TX,Houston,77007,2018-03-21 00:00:00,$279.35
TX,San Antonio,78245,2018-03-21 00:00:00,$317.6
TX,Amarillo,79121,2018-03-22 00:00:00,$793.9
TX,Austin,78748,2018-03-22 00:00:00,$179.55
TX,El Paso,79936,2018-03-22 00:00:00,$704.95
TX,Houston,77063,2018-03-22 00:00:00,$44.25
TX,Houston,77069,2018-03-22 00:00:00,$89.75
TX,Amarillo,79121,2018-03-23 00:00:00,$108.7
TX,Houston,77063,2018-03-23 00:00:00,$713.35
TX,Austin,78723,2018-03-24 00:00:00,$49.95
TX,Fort Worth,76132,2018-03-24 00:00:00,$51.8
TX,Houston,77042,2018-03-24 00:00:00,$83.85
TX,Lubbock,79407,2018-03-24 00:00:00,$366.2
