State,City,Zipcode,Date,Sales
CA,San Jose,95123,2018-01-02 00:00:00,$153.5
CA,San Jose,95124,2018-01-02 00:00:00,$197.05
CA,San Jose,95125,2018-01-02 00:00:00,$39.9
CA,San Jose,95129,2018-01-02 00:00:00,$169.45
CA,San Jose,95132,2018-01-02 00:00:00,$271.4
CA,Ventura,93003,2018-01-02 00:00:00,$118.15
OR,Albany,97322,2018-01-02 00:00:00,$779.85
OR,Beaverton,97005,2018-01-02 00:00:00,$389.15
OR,Bend,97701,2018-01-02 00:00:00,$289
OR,Eugene,97402,2018-01-02 00:00:00,$252.15
OR,Portland,97205,2018-01-02 00:00:00,$449.55
OR,Portland,97216,2018-01-02 00:00:00,$126.3
OR,Portland,97220,2018-01-02 00:00:00,$387.05
OR,Salem,97301,2018-01-02 00:00:00,$700.2
OR,Springfield,97477,2018-01-02 00:00:00,$579.05
WA,Bellevue,98006,2018-01-02 00:00:00,$103.6
WA,Redmond,98052,2018-01-02 00:00:00,$198.45
WA,Seattle,98125,2018-01-02 00:00:00,$91.6
WA,Seattle,98126,2018-01-02 00:00:00,$140.5
WA,Spokane,99218,2018-01-02 00:00:00,$105.65
WA,Vancouver,98665,2018-01-02 00:00:00,$159.6
CA,Cupertino,95014,2018-01-03 00:00:00,$249.4
CA,Folsom,95630,2018-01-03 00:00:00,$103.6
CA,Fresno,93726,2018-01-03 00:00:00,$289.4
CA,Napa,94558,2018-01-03 00:00:00,$262.25
CA,Sacramento,95834,2018-01-03 00:00:00,$399.4
CA,San Francisco,94118,2018-01-03 00:00:00,$223.6
CA,San Jose,95110,2018-01-03 00:00:00,$303
CA,San Jose,95132,2018-01-03 00:00:00,$699.3
CA,Ventura,93003,2018-01-03 00:00:00,$509.7
OR,Bend,97701,2018-01-03 00:00:00,$257.25
OR,Portland,97220,2018-01-03 00:00:00,$304.8
OR,Salem,97301,2018-01-03 00:00:00,$248.15
WA,Issaquah,98027,2018-01-03 00:00:00,$249.35
WA,Vancouver,98662,2018-01-03 00:00:00,$124.75
WA,Vancouver,98665,2018-01-03 00:00:00,$90.65
CA,Anaheim,92802,2018-01-04 00:00:00,$331.15
CA,Bakersfield,93306,2018-01-04 00:00:00,$149.75
CA,Cupertino,95014,2018-01-04 00:00:00,$335.4
CA,Eureka,95501,2018-01-04 00:00:00,$210.35
CA,Fresno,93722,2018-01-04 00:00:00,$348.35
CA,Fresno,93726,2018-01-04 00:00:00,$55.75
CA,Los Angeles,90017,2018-01-04 00:00:00,$89.7
CA,North Hollywood,91606,2018-01-04 00:00:00,$224.4
CA,Sacramento,95818,2018-01-04 00:00:00,$363.35
CA,Sacramento,95834,2018-01-04 00:00:00,$49.95
CA,San Jose,95110,2018-01-04 00:00:00,$64.75
CA,San Jose,95121,2018-01-04 00:00:00,$11.8
CA,San Jose,95132,2018-01-04 00:00:00,$59.85
OR,Beaverton,97006,2018-01-04 00:00:00,$190.4
OR,Portland,97205,2018-01-04 00:00:00,$440.1
OR,Portland,97216,2018-01-04 00:00:00,$235.45
OR,Portland,97217,2018-01-04 00:00:00,$398.9
OR,Portland,97220,2018-01-04 00:00:00,$900
WA,Bellevue,98006,2018-01-04 00:00:00,$409.65
WA,Issaquah,98027,2018-01-04 00:00:00,$100
WA,Redmond,98052,2018-01-04 00:00:00,$29.9
WA,Seattle,98126,2018-01-04 00:00:00,$55.8
WA,Spokane,99218,2018-01-04 00:00:00,$245.65
WA,Vancouver,98662,2018-01-04 00:00:00,$38.85
WA,Vancouver,98665,2018-01-04 00:00:00,$492.9
WA,Vancouver,98684,2018-01-04 00:00:00,$309.4
CA,Bakersfield,93306,2018-01-05 00:00:00,$59.8
CA,Bakersfield,93311,2018-01-05 00:00:00,$211.3
CA,Bakersfield,93312,2018-01-05 00:00:00,$461.4
CA,Huntington Beach,92646,2018-01-05 00:00:00,$555.75
CA,Irvine,92602,2018-01-05 00:00:00,$64.75
CA,Napa,94559,2018-01-05 00:00:00,$19.95
CA,Sacramento,95818,2018-01-05 00:00:00,$342
CA,Sacramento,95823,2018-01-05 00:00:00,$239.6
CA,San Diego,92126,2018-01-05 00:00:00,$90.65
CA,San Francisco,94118,2018-01-05 00:00:00,$142.45
CA,San Jose,95121,2018-01-05 00:00:00,$90.65
CA,San Jose,95134,2018-01-05 00:00:00,$104.65
CA,Ventura,93003,2018-01-05 00:00:00,$116.55
OR,Beaverton,97005,2018-01-05 00:00:00,$39.9
OR,Beaverton,97006,2018-01-05 00:00:00,$195.3
OR,Eugene,97402,2018-01-05 00:00:00,$299.4
OR,Portland,97205,2018-01-05 00:00:00,$341.1
OR,Portland,97216,2018-01-05 00:00:00,$39.6
OR,Portland,97217,2018-01-05 00:00:00,$194.25
OR,Portland,97220,2018-01-05 00:00:00,$167.7
WA,Bellevue,98006,2018-01-05 00:00:00,$285.5
WA,Seattle,98126,2018-01-05 00:00:00,$281.85
WA,Spokane,99218,2018-01-05 00:00:00,$425.3
WA,Vancouver,98665,2018-01-05 00:00:00,$307.35
WA,Vancouver,98684,2018-01-05 00:00:00,$1584.3
CA,Bakersfield,93306,2018-01-06 00:00:00,$117.7
CA,Cupertino,95014,2018-01-06 00:00:00,$79.7
CA,Eureka,95501,2018-01-06 00:00:00,$74.75
CA,Folsom,95630,2018-01-06 00:00:00,$199.65
CA,Irvine,92606,2018-01-06 00:00:00,$152.7
CA,Irvine,92618,2018-01-06 00:00:00,$376
CA,Los Angeles,90017,2018-01-06 00:00:00,$275.5
CA,Manhattan Beach,90266,2018-01-06 00:00:00,$243.25
CA,Napa,94559,2018-01-06 00:00:00,$230.25
CA,North Hollywood,91606,2018-01-06 00:00:00,$167.7
CA,Rancho Cucamonga,91730,2018-01-06 00:00:00,$247.1
CA,Sacramento,95818,2018-01-06 00:00:00,$229.2
CA,Sacramento,95823,2018-01-06 00:00:00,$545.7
CA,Sacramento,95825,2018-01-06 00:00:00,$55.6
CA,San Francisco,94118,2018-01-06 00:00:00,$210.3
CA,San Jose,95121,2018-01-06 00:00:00,$85.85
CA,San Jose,95123,2018-01-06 00:00:00,$103.6
CA,San Jose,95124,2018-01-06 00:00:00,$1
CA,San Jose,95132,2018-01-06 00:00:00,$659.2
CA,San Jose,95133,2018-01-06 00:00:00,$348
CA,San Jose,95134,2018-01-06 00:00:00,$103.6
CA,Ventura,93003,2018-01-06 00:00:00,$1030.6
OR,Beaverton,97005,2018-01-06 00:00:00,$516.9
OR,Bend,97701,2018-01-06 00:00:00,$201.35
OR,Eugene,97402,2018-01-06 00:00:00,$629.25
OR,Portland,97205,2018-01-06 00:00:00,$1045.05
OR,Portland,97217,2018-01-06 00:00:00,$32.85
OR,Portland,97220,2018-01-06 00:00:00,$711.6
OR,Salem,97301,2018-01-06 00:00:00,$174.15
WA,Bellevue,98006,2018-01-06 00:00:00,$851.8
WA,Issaquah,98027,2018-01-06 00:00:00,$452.7
WA,Seattle,98125,2018-01-06 00:00:00,$545.75
WA,Seattle,98126,2018-01-06 00:00:00,$423.2
WA,Spokane,99218,2018-01-06 00:00:00,$808.25
WA,Vancouver,98662,2018-01-06 00:00:00,$198.25
WA,Vancouver,98665,2018-01-06 00:00:00,$94.55
CA,Alameda,94501,2018-01-07 00:00:00,$669.45
CA,Anaheim,92802,2018-01-07 00:00:00,$194.25
CA,Bakersfield,93304,2018-01-07 00:00:00,$432.15
CA,Bakersfield,93306,2018-01-07 00:00:00,$111.3
CA,Bakersfield,93312,2018-01-07 00:00:00,$462.5
CA,Compton,90220,2018-01-07 00:00:00,$467.75
CA,Cupertino,95014,2018-01-07 00:00:00,$754.25
CA,Fresno,93710,2018-01-07 00:00:00,$111.6
CA,Fresno,93722,2018-01-07 00:00:00,$174.65
CA,Huntington Beach,92646,2018-01-07 00:00:00,$721.65
CA,Irvine,92602,2018-01-07 00:00:00,$595.8
CA,Los Angeles,90022,2018-01-07 00:00:00,$382.05
CA,Los Angeles,90048,2018-01-07 00:00:00,$521.6
CA,Napa,94558,2018-01-07 00:00:00,$25.9
CA,North Hollywood,91606,2018-01-07 00:00:00,$160.3
CA,Sacramento,95818,2018-01-07 00:00:00,$297.85
CA,Sacramento,95823,2018-01-07 00:00:00,$489.75
CA,Sacramento,95825,2018-01-07 00:00:00,$204.45
CA,San Diego,92111,2018-01-07 00:00:00,$238.5
CA,San Francisco,94118,2018-01-07 00:00:00,$134.55
CA,San Jose,95123,2018-01-07 00:00:00,$191.45
CA,San Jose,95125,2018-01-07 00:00:00,$393.05
CA,San Jose,95129,2018-01-07 00:00:00,$412.15
CA,San Jose,95133,2018-01-07 00:00:00,$287.95
CA,San Jose,95134,2018-01-07 00:00:00,$522.55
CA,Ventura,93003,2018-01-07 00:00:00,$513.65
OR,Beaverton,97006,2018-01-07 00:00:00,$259.35
OR,Eugene,97402,2018-01-07 00:00:00,$779.41
OR,Portland,97205,2018-01-07 00:00:00,$1008.76
OR,Portland,97216,2018-01-07 00:00:00,$109.85
OR,Portland,97220,2018-01-07 00:00:00,$219.55
OR,Salem,97301,2018-01-07 00:00:00,$451.9
OR,Springfield,97477,2018-01-07 00:00:00,$532.6
WA,Bellevue,98006,2018-01-07 00:00:00,$197.55
WA,Issaquah,98027,2018-01-07 00:00:00,$608.55
WA,Seattle,98126,2018-01-07 00:00:00,$25.9
CA,Anaheim,92808,2018-01-08 00:00:00,$4.98
CA,Corona,92881,2018-01-08 00:00:00,$502.2
CA,Folsom,95630,2018-01-08 00:00:00,$684.95
CA,Los Angeles,90048,2018-01-08 00:00:00,$365.2
CA,Manhattan Beach,90266,2018-01-08 00:00:00,$474.25
CA,Napa,94559,2018-01-08 00:00:00,$478.5
CA,Rancho Cucamonga,91730,2018-01-08 00:00:00,$65.85
CA,Sacramento,95823,2018-01-08 00:00:00,$568.95
CA,San Jose,95123,2018-01-08 00:00:00,$322.05
CA,San Jose,95125,2018-01-08 00:00:00,$174.75
CA,San Jose,95134,2018-01-08 00:00:00,$1328.15
CA,Ventura,93003,2018-01-08 00:00:00,$122.6
OR,Albany,97322,2018-01-08 00:00:00,$298
WA,Bellevue,98006,2018-01-08 00:00:00,$392.2
WA,Vancouver,98662,2018-01-08 00:00:00,$680.05
WA,Vancouver,98665,2018-01-08 00:00:00,$152.7
WA,Vancouver,98684,2018-01-08 00:00:00,$23.6
CA,Bakersfield,93304,2018-01-09 00:00:00,$483.1
CA,Bakersfield,93312,2018-01-09 00:00:00,$51.8
CA,Burbank,91504,2018-01-09 00:00:00,$502.6
CA,Compton,90220,2018-01-09 00:00:00,$59.8
CA,Corona,92881,2018-01-09 00:00:00,$84.7
CA,Folsom,95630,2018-01-09 00:00:00,$141.65
CA,Fresno,93722,2018-01-09 00:00:00,$307
CA,Fresno,93726,2018-01-09 00:00:00,$116.55
CA,Huntington Beach,92646,2018-01-09 00:00:00,$1012.65
CA,Irvine,92602,2018-01-09 00:00:00,$853.95
CA,Irvine,92606,2018-01-09 00:00:00,$733.65
CA,Irvine,92618,2018-01-09 00:00:00,$225.2
CA,Los Angeles,90017,2018-01-09 00:00:00,$431.6
CA,Los Angeles,90048,2018-01-09 00:00:00,$139.65
CA,Manhattan Beach,90266,2018-01-09 00:00:00,$134.55
CA,Napa,94558,2018-01-09 00:00:00,$233.1
CA,Napa,94559,2018-01-09 00:00:00,$588.85
CA,North Hollywood,91606,2018-01-09 00:00:00,$618
CA,Sacramento,95818,2018-01-09 00:00:00,$442.1
CA,Sacramento,95823,2018-01-09 00:00:00,$404.18
CA,Sacramento,95825,2018-01-09 00:00:00,$953.65
CA,San Francisco,94103,2018-01-09 00:00:00,$1134.1
CA,San Jose,95122,2018-01-09 00:00:00,$50.34
CA,San Jose,95123,2018-01-09 00:00:00,$931.85
CA,San Jose,95124,2018-01-09 00:00:00,$245.25
CA,San Jose,95129,2018-01-09 00:00:00,$95.4
CA,San Jose,95132,2018-01-09 00:00:00,$239.45
CA,San Jose,95133,2018-01-09 00:00:00,$355
CA,Ventura,93003,2018-01-09 00:00:00,$794.2
OR,Beaverton,97005,2018-01-09 00:00:00,$403.15
OR,Bend,97701,2018-01-09 00:00:00,$668.95
OR,Portland,97205,2018-01-09 00:00:00,$165.65
OR,Portland,97216,2018-01-09 00:00:00,$160.3
OR,Portland,97217,2018-01-09 00:00:00,$149.85
OR,Portland,97220,2018-01-09 00:00:00,$1084.05
WA,Issaquah,98027,2018-01-09 00:00:00,$1000
WA,Redmond,98052,2018-01-09 00:00:00,$8.85
WA,Seattle,98125,2018-01-09 00:00:00,$419.55
WA,Spokane,99218,2018-01-09 00:00:00,$524.1
WA,Vancouver,98662,2018-01-09 00:00:00,$660.8
WA,Vancouver,98665,2018-01-09 00:00:00,$89.65
WA,Vancouver,98684,2018-01-09 00:00:00,$353.95
CA,Bakersfield,93312,2018-01-10 00:00:00,$114.5
CA,Burbank,91504,2018-01-10 00:00:00,$7.47
CA,Fresno,93726,2018-01-10 00:00:00,$147.5
CA,Irvine,92618,2018-01-10 00:00:00,$855.05
CA,North Hollywood,91606,2018-01-10 00:00:00,$284.1
CA,Rancho Cucamonga,91730,2018-01-10 00:00:00,$362.1
CA,Sacramento,95818,2018-01-10 00:00:00,$82.45
CA,San Diego,92111,2018-01-10 00:00:00,$99.3
CA,San Jose,95122,2018-01-10 00:00:00,$109.75
CA,San Jose,95124,2018-01-10 00:00:00,$103.6
CA,San Jose,95125,2018-01-10 00:00:00,$171.35
CA,Ventura,93003,2018-01-10 00:00:00,$59.9
OR,Albany,97322,2018-01-10 00:00:00,$270.35
OR,Beaverton,97005,2018-01-10 00:00:00,$424.65
OR,Bend,97701,2018-01-10 00:00:00,$499.35
OR,Salem,97301,2018-01-10 00:00:00,$609.6
WA,Bellevue,98006,2018-01-10 00:00:00,$244.45
WA,Issaquah,98027,2018-01-10 00:00:00,$185.5
WA,Redmond,98052,2018-01-10 00:00:00,$276.05
WA,Seattle,98125,2018-01-10 00:00:00,$112.6
WA,Vancouver,98662,2018-01-10 00:00:00,$12.95
CA,Anaheim,92802,2018-01-11 00:00:00,$26.55
CA,Bakersfield,93306,2018-01-11 00:00:00,$473.15
CA,Compton,90220,2018-01-11 00:00:00,$237.05
CA,Cupertino,95014,2018-01-11 00:00:00,$467.12
CA,Fresno,93722,2018-01-11 00:00:00,$175.65
CA,Fresno,93726,2018-01-11 00:00:00,$389.55
CA,Huntington Beach,92646,2018-01-11 00:00:00,$701.85
CA,Irvine,92602,2018-01-11 00:00:00,$456
CA,Irvine,92606,2018-01-11 00:00:00,$324.3
CA,North Hollywood,91606,2018-01-11 00:00:00,$119.6
CA,Sacramento,95818,2018-01-11 00:00:00,$373.55
CA,San Diego,92111,2018-01-11 00:00:00,$20.65
CA,San Diego,92126,2018-01-11 00:00:00,$154.45
CA,San Francisco,94103,2018-01-11 00:00:00,$159.65
CA,San Francisco,94118,2018-01-11 00:00:00,$441.35
CA,San Jose,95123,2018-01-11 00:00:00,$619.1
CA,San Jose,95132,2018-01-11 00:00:00,$527.75
CA,Ventura,93003,2018-01-11 00:00:00,$231.5
OR,Albany,97322,2018-01-11 00:00:00,$139.65
OR,Beaverton,97005,2018-01-11 00:00:00,$144.75
OR,Eugene,97402,2018-01-11 00:00:00,$594.65
OR,Portland,97216,2018-01-11 00:00:00,$329.25
OR,Portland,97217,2018-01-11 00:00:00,$39.9
OR,Salem,97301,2018-01-11 00:00:00,$487.6
WA,Bellevue,98006,2018-01-11 00:00:00,$424.05
WA,Redmond,98052,2018-01-11 00:00:00,$469.1
WA,Seattle,98126,2018-01-11 00:00:00,$154.55
WA,Spokane,99218,2018-01-11 00:00:00,$59.8
WA,Vancouver,98665,2018-01-11 00:00:00,$269.2
WA,Vancouver,98684,2018-01-11 00:00:00,$134.55
CA,Anaheim,92808,2018-01-12 00:00:00,$371.15
CA,Bakersfield,93306,2018-01-12 00:00:00,$152.6
CA,Bakersfield,93312,2018-01-12 00:00:00,$182.4
CA,Fresno,93710,2018-01-12 00:00:00,$8.85
CA,Fresno,93726,2018-01-12 00:00:00,$159.6
CA,Irvine,92602,2018-01-12 00:00:00,$130.55
CA,Sacramento,95818,2018-01-12 00:00:00,$324.3
CA,Sacramento,95823,2018-01-12 00:00:00,$134.25
CA,Sacramento,95834,2018-01-12 00:00:00,$74.75
CA,San Diego,92111,2018-01-12 00:00:00,$549.3
CA,San Francisco,94103,2018-01-12 00:00:00,$59.8
CA,San Jose,95110,2018-01-12 00:00:00,$228.7
CA,San Jose,95124,2018-01-12 00:00:00,$39.9
CA,San Jose,95129,2018-01-12 00:00:00,$1009.2
CA,San Jose,95132,2018-01-12 00:00:00,$214.45
OR,Beaverton,97006,2018-01-12 00:00:00,$64.7
OR,Bend,97701,2018-01-12 00:00:00,$545.15
OR,Eugene,97402,2018-01-12 00:00:00,$311.4
OR,Portland,97205,2018-01-12 00:00:00,$486.8
OR,Portland,97217,2018-01-12 00:00:00,$559.05
WA,Bellevue,98006,2018-01-12 00:00:00,$409.45
WA,Seattle,98125,2018-01-12 00:00:00,$134.02
WA,Seattle,98126,2018-01-12 00:00:00,$280.15
WA,Spokane,99218,2018-01-12 00:00:00,$284.25
WA,Vancouver,98662,2018-01-12 00:00:00,$159.6
WA,Vancouver,98665,2018-01-12 00:00:00,$197.3
WA,Vancouver,98684,2018-01-12 00:00:00,$349.65
CA,Alameda,94501,2018-01-13 00:00:00,$284.1
CA,Bakersfield,93304,2018-01-13 00:00:00,$120.6
CA,Bakersfield,93306,2018-01-13 00:00:00,$42.85
CA,Fresno,93726,2018-01-13 00:00:00,$545.7
CA,Irvine,92602,2018-01-13 00:00:00,$112.75
CA,Irvine,92606,2018-01-13 00:00:00,$14.94
CA,Los Angeles,90048,2018-01-13 00:00:00,$349.65
CA,Rancho Cucamonga,91730,2018-01-13 00:00:00,$119.6
CA,Sacramento,95823,2018-01-13 00:00:00,$175.6
CA,San Diego,92111,2018-01-13 00:00:00,$443.3
CA,San Francisco,94103,2018-01-13 00:00:00,$357.05
CA,San Francisco,94118,2018-01-13 00:00:00,$130.55
CA,San Jose,95132,2018-01-13 00:00:00,$399.6
CA,Ventura,93003,2018-01-13 00:00:00,$304.3
OR,Albany,97322,2018-01-13 00:00:00,$134.55
OR,Beaverton,97005,2018-01-13 00:00:00,$434.25
OR,Beaverton,97006,2018-01-13 00:00:00,$601.1
OR,Eugene,97402,2018-01-13 00:00:00,$306.35
OR,Portland,97217,2018-01-13 00:00:00,$194.55
WA,Issaquah,98027,2018-01-13 00:00:00,$261.45
WA,Redmond,98052,2018-01-13 00:00:00,$319.25
WA,Seattle,98126,2018-01-13 00:00:00,$329.35
WA,Vancouver,98665,2018-01-13 00:00:00,$368.05
WA,Vancouver,98684,2018-01-13 00:00:00,$294.05
CA,Bakersfield,93304,2018-01-14 00:00:00,$376.3
CA,Bakersfield,93311,2018-01-14 00:00:00,$419.7
CA,Eureka,95501,2018-01-14 00:00:00,$82.75
CA,Fresno,93710,2018-01-14 00:00:00,$426.1
CA,Fresno,93722,2018-01-14 00:00:00,$103.6
CA,Fresno,93726,2018-01-14 00:00:00,$104.7
CA,Manhattan Beach,90266,2018-01-14 00:00:00,$119.6
CA,Napa,94559,2018-01-14 00:00:00,$9.95
CA,North Hollywood,91606,2018-01-14 00:00:00,$164.5
CA,Sacramento,95818,2018-01-14 00:00:00,$290.2
CA,Sacramento,95823,2018-01-14 00:00:00,$290.4
CA,Sacramento,95825,2018-01-14 00:00:00,$194.25
CA,Sacramento,95834,2018-01-14 00:00:00,$39.9
CA,San Francisco,94118,2018-01-14 00:00:00,$119.6
CA,San Jose,95121,2018-01-14 00:00:00,$215.56
CA,San Jose,95125,2018-01-14 00:00:00,$294
OR,Portland,97205,2018-01-14 00:00:00,$389.05
OR,Portland,97216,2018-01-14 00:00:00,$609
OR,Salem,97301,2018-01-14 00:00:00,$269.25
WA,Issaquah,98027,2018-01-14 00:00:00,$675
WA,Seattle,98125,2018-01-14 00:00:00,$769
WA,Vancouver,98665,2018-01-14 00:00:00,$434.2
CA,Alameda,94501,2018-01-15 00:00:00,$224.55
CA,Bakersfield,93304,2018-01-15 00:00:00,$119.8
CA,Compton,90220,2018-01-15 00:00:00,$444.45
CA,Cupertino,95014,2018-01-15 00:00:00,$89.6
CA,Fresno,93710,2018-01-15 00:00:00,$149.6
CA,Los Angeles,90022,2018-01-15 00:00:00,$89.7
CA,Sacramento,95834,2018-01-15 00:00:00,$279.5
CA,San Diego,92126,2018-01-15 00:00:00,$29.9
CA,San Francisco,94118,2018-01-15 00:00:00,$103.6
CA,San Jose,95122,2018-01-15 00:00:00,$250.25
OR,Beaverton,97005,2018-01-15 00:00:00,$377.25
OR,Portland,97205,2018-01-15 00:00:00,$96.7
OR,Portland,97220,2018-01-15 00:00:00,$363.3
OR,Springfield,97477,2018-01-15 00:00:00,$193.15
WA,Bellevue,98006,2018-01-15 00:00:00,$134.7
WA,Seattle,98126,2018-01-15 00:00:00,$25.9
WA,Spokane,99218,2018-01-15 00:00:00,$442
WA,Vancouver,98665,2018-01-15 00:00:00,$819.73
CA,Anaheim,92802,2018-01-16 00:00:00,$359.55
CA,Anaheim,92808,2018-01-16 00:00:00,$87.16
CA,Bakersfield,93306,2018-01-16 00:00:00,$167.7
CA,Bakersfield,93311,2018-01-16 00:00:00,$119.8
CA,Corona,92881,2018-01-16 00:00:00,$177.4
CA,Cupertino,95014,2018-01-16 00:00:00,$467.2
CA,Folsom,95630,2018-01-16 00:00:00,$195.55
CA,Fresno,93722,2018-01-16 00:00:00,$124.75
CA,Fresno,93726,2018-01-16 00:00:00,$239.6
CA,Huntington Beach,92646,2018-01-16 00:00:00,$368.55
CA,Irvine,92606,2018-01-16 00:00:00,$119.7
CA,Los Angeles,90017,2018-01-16 00:00:00,$44.85
CA,Napa,94558,2018-01-16 00:00:00,$774.25
CA,Sacramento,95818,2018-01-16 00:00:00,$116.55
CA,Sacramento,95823,2018-01-16 00:00:00,$86.4
CA,Sacramento,95834,2018-01-16 00:00:00,$374.15
CA,San Diego,92111,2018-01-16 00:00:00,$69.65
CA,San Francisco,94103,2018-01-16 00:00:00,$214.4
CA,San Jose,95121,2018-01-16 00:00:00,$42.4
CA,San Jose,95122,2018-01-16 00:00:00,$603.1
CA,San Jose,95125,2018-01-16 00:00:00,$79.8
CA,San Jose,95129,2018-01-16 00:00:00,$19.95
CA,San Jose,95132,2018-01-16 00:00:00,$167.4
CA,Ventura,93003,2018-01-16 00:00:00,$572.55
OR,Albany,97322,2018-01-16 00:00:00,$159.6
OR,Beaverton,97005,2018-01-16 00:00:00,$438.45
OR,Eugene,97402,2018-01-16 00:00:00,$124.6
OR,Portland,97205,2018-01-16 00:00:00,$55.99
OR,Portland,97216,2018-01-16 00:00:00,$146.45
OR,Portland,97220,2018-01-16 00:00:00,$119.7
OR,Salem,97301,2018-01-16 00:00:00,$256.2
OR,Springfield,97477,2018-01-16 00:00:00,$310.4
WA,Issaquah,98027,2018-01-16 00:00:00,$345.7
WA,Redmond,98052,2018-01-16 00:00:00,$395.15
WA,Seattle,98125,2018-01-16 00:00:00,$231.15
WA,Seattle,98126,2018-01-16 00:00:00,$142.45
WA,Spokane,99218,2018-01-16 00:00:00,$25.9
WA,Vancouver,98662,2018-01-16 00:00:00,$27.84
WA,Vancouver,98684,2018-01-16 00:00:00,$580.65
CA,Alameda,94501,2018-01-17 00:00:00,$29.9
CA,Bakersfield,93306,2018-01-17 00:00:00,$218
CA,Bakersfield,93312,2018-01-17 00:00:00,$369.35
CA,Folsom,95630,2018-01-17 00:00:00,$404.1
CA,Fresno,93726,2018-01-17 00:00:00,$89.7
CA,Huntington Beach,92646,2018-01-17 00:00:00,$364.45
CA,Los Angeles,90017,2018-01-17 00:00:00,$116.55
CA,Los Angeles,90022,2018-01-17 00:00:00,$147.55
CA,North Hollywood,91606,2018-01-17 00:00:00,$789
CA,Sacramento,95818,2018-01-17 00:00:00,$222.3
CA,Sacramento,95825,2018-01-17 00:00:00,$28.85
CA,San Francisco,94103,2018-01-17 00:00:00,$1191.3
CA,San Jose,95110,2018-01-17 00:00:00,$217.5
CA,San Jose,95121,2018-01-17 00:00:00,$594.45
CA,San Jose,95122,2018-01-17 00:00:00,$89.7
CA,San Jose,95123,2018-01-17 00:00:00,$397.15
CA,San Jose,95124,2018-01-17 00:00:00,$38.58
CA,San Jose,95129,2018-01-17 00:00:00,$44.85
CA,San Jose,95132,2018-01-17 00:00:00,$81.7
CA,San Jose,95133,2018-01-17 00:00:00,$569
CA,San Jose,95134,2018-01-17 00:00:00,$488.95
CA,Ventura,93003,2018-01-17 00:00:00,$246.05
OR,Eugene,97402,2018-01-17 00:00:00,$169.4
OR,Salem,97301,2018-01-17 00:00:00,$979.25
WA,Bellevue,98006,2018-01-17 00:00:00,$256.35
WA,Seattle,98125,2018-01-17 00:00:00,$622.6
WA,Vancouver,98662,2018-01-17 00:00:00,$459.4
WA,Vancouver,98665,2018-01-17 00:00:00,$99.8
CA,Bakersfield,93304,2018-01-18 00:00:00,$209.65
CA,Bakersfield,93306,2018-01-18 00:00:00,$79.8
CA,Corona,92881,2018-01-18 00:00:00,$12.95
