State,City,Zipcode,Date,Sales
CA,Ventura,93003,2020-01-09 00:00:00,$1304.1
OR,Portland,97205,2020-01-09 00:00:00,$116.55
OR,Portland,97220,2020-01-09 00:00:00,$57.8
WA,Redmond,98052,2020-01-09 00:00:00,$412.9
WA,Seattle,98126,2020-01-09 00:00:00,$104.75
WA,Vancouver,98665,2020-01-09 00:00:00,$231.5
CA,Alameda,94501,2020-01-10 00:00:00,$152.5
CA,Bakersfield,93311,2020-01-10 00:00:00,$249.4
CA,Folsom,95630,2020-01-10 00:00:00,$426
CA,Huntington Beach,92646,2020-01-10 00:00:00,$198.35
CA,Los Angeles,90016,2020-01-10 00:00:00,$319.2
CA,Los Angeles,90022,2020-01-10 00:00:00,$199.9
CA,Los Angeles,90048,2020-01-10 00:00:00,$224.5
CA,Manhattan Beach,90266,2020-01-10 00:00:00,$2279.8
CA,San Diego,92111,2020-01-10 00:00:00,$443.8
CA,San Jose,95125,2020-01-10 00:00:00,$251.55
CA,San Jose,95133,2020-01-10 00:00:00,$266.45
CA,Ventura,93003,2020-01-10 00:00:00,$594.05
OR,Albany,97322,2020-01-10 00:00:00,$58.8
OR,Beaverton,97005,2020-01-10 00:00:00,$238.35
OR,Bend,97701,2020-01-10 00:00:00,$243.25
OR,Eugene,97402,2020-01-10 00:00:00,$72.75
OR,Portland,97216,2020-01-10 00:00:00,$179.4
OR,Portland,97217,2020-01-10 00:00:00,$1093.7
OR,Portland,97220,2020-01-10 00:00:00,$278.35
OR,Salem,97301,2020-01-10 00:00:00,$159.6
CA,Cupertino,95014,2020-01-11 00:00:00,$83.85
CA,Irvine,92602,2020-01-11 00:00:00,$59.85
CA,San Diego,92111,2020-01-11 00:00:00,$208.25
CA,San Francisco,94103,2020-01-11 00:00:00,$64.75
CA,San Francisco,94118,2020-01-11 00:00:00,$374.15
OR,Beaverton,97005,2020-01-11 00:00:00,$459.35
OR,Eugene,97402,2020-01-11 00:00:00,$799.6
WA,Redmond,98052,2020-01-11 00:00:00,$813
CA,Burbank,91504,2020-01-12 00:00:00,$857.1
CA,Fresno,93726,2020-01-12 00:00:00,$100
CA,Manhattan Beach,90266,2020-01-12 00:00:00,$485.65
CA,Napa,94558,2020-01-12 00:00:00,$65.85
WA,Redmond,98052,2020-01-12 00:00:00,$152.85
WA,Spokane,99218,2020-01-12 00:00:00,$259.45
CA,Anaheim,92802,2020-01-13 00:00:00,$583.85
CA,Bakersfield,93304,2020-01-13 00:00:00,$419.7
CA,Fresno,93710,2020-01-13 00:00:00,$331.1
CA,Fresno,93722,2020-01-13 00:00:00,$599.7
CA,Los Angeles,90017,2020-01-13 00:00:00,$830.85
CA,Manhattan Beach,90266,2020-01-13 00:00:00,$415.8
CA,Napa,94558,2020-01-13 00:00:00,$189.55
CA,North Hollywood,91606,2020-01-13 00:00:00,$64.75
CA,Rancho Cucamonga,91730,2020-01-13 00:00:00,$699.65
CA,Sacramento,95823,2020-01-13 00:00:00,$94.75
CA,San Diego,92111,2020-01-13 00:00:00,$835.6
CA,San Francisco,94118,2020-01-13 00:00:00,$1284.65
CA,Ventura,93003,2020-01-13 00:00:00,$1104.05
OR,Beaverton,97005,2020-01-13 00:00:00,$886.85
OR,Beaverton,97006,2020-01-13 00:00:00,$229.4
OR,Bend,97701,2020-01-13 00:00:00,$379.45
OR,Springfield,97477,2020-01-13 00:00:00,$977.3
WA,Bellevue,98006,2020-01-13 00:00:00,$181.55
WA,Issaquah,98027,2020-01-13 00:00:00,$1225.7
WA,Seattle,98126,2020-01-13 00:00:00,$59.8
WA,Vancouver,98662,2020-01-13 00:00:00,$44.85
WA,Vancouver,98665,2020-01-13 00:00:00,$57.9
CA,Fresno,93710,2020-01-14 00:00:00,$87.8
CA,Fresno,93726,2020-01-14 00:00:00,$379.3
CA,Irvine,92606,2020-01-14 00:00:00,$699.65
CA,Manhattan Beach,90266,2020-01-14 00:00:00,$277.45
CA,North Hollywood,91606,2020-01-14 00:00:00,$899.55
CA,Sacramento,95818,2020-01-14 00:00:00,$12.95
CA,Sacramento,95825,2020-01-14 00:00:00,$143.5
CA,Sacramento,95834,2020-01-14 00:00:00,$156.45
CA,San Diego,92126,2020-01-14 00:00:00,$163.65
CA,San Jose,95122,2020-01-14 00:00:00,$592.35
CA,San Jose,95133,2020-01-14 00:00:00,$174.65
CA,Ventura,93003,2020-01-14 00:00:00,$1319.1
OR,Albany,97322,2020-01-14 00:00:00,$220.45
OR,Beaverton,97005,2020-01-14 00:00:00,$59.8
OR,Beaverton,97006,2020-01-14 00:00:00,$9
OR,Portland,97205,2020-01-14 00:00:00,$83.85
OR,Portland,97216,2020-01-14 00:00:00,$264.15
OR,Salem,97301,2020-01-14 00:00:00,$381.3
OR,Springfield,97477,2020-01-14 00:00:00,$29.95
WA,Issaquah,98027,2020-01-14 00:00:00,$127.65
WA,Spokane,99218,2020-01-14 00:00:00,$188.5
WA,Vancouver,98665,2020-01-14 00:00:00,$524.3
CA,Compton,90220,2020-01-15 00:00:00,$125.65
CA,Los Angeles,90016,2020-01-15 00:00:00,$859.3
CA,Manhattan Beach,90266,2020-01-15 00:00:00,$355
CA,San Jose,95133,2020-01-15 00:00:00,$649
OR,Albany,97322,2020-01-15 00:00:00,$55.9
WA,Seattle,98125,2020-01-15 00:00:00,$204.55
WA,Vancouver,98662,2020-01-15 00:00:00,$414.05
CA,Anaheim,92808,2020-01-16 00:00:00,$142.75
CA,Bakersfield,93311,2020-01-16 00:00:00,$251.55
CA,Burbank,91504,2020-01-16 00:00:00,$547.55
CA,Folsom,95630,2020-01-16 00:00:00,$155.85
CA,Fresno,93722,2020-01-16 00:00:00,$179.55
CA,Fresno,93726,2020-01-16 00:00:00,$285.95
CA,Huntington Beach,92646,2020-01-16 00:00:00,$254.3
CA,Irvine,92606,2020-01-16 00:00:00,$234.35
CA,Los Angeles,90016,2020-01-16 00:00:00,$169.6
CA,Los Angeles,90048,2020-01-16 00:00:00,$383.05
CA,Manhattan Beach,90266,2020-01-16 00:00:00,$399.2
CA,Napa,94559,2020-01-16 00:00:00,$925.45
CA,North Hollywood,91606,2020-01-16 00:00:00,$25.9
CA,Sacramento,95823,2020-01-16 00:00:00,$864.35
CA,Sacramento,95825,2020-01-16 00:00:00,$374.75
CA,San Diego,92111,2020-01-16 00:00:00,$79.8
CA,San Diego,92126,2020-01-16 00:00:00,$150.55
CA,San Francisco,94103,2020-01-16 00:00:00,$663.1
CA,San Francisco,94118,2020-01-16 00:00:00,$79.6
CA,San Jose,95133,2020-01-16 00:00:00,$411.8
CA,Ventura,93003,2020-01-16 00:00:00,$316.25
OR,Albany,97322,2020-01-16 00:00:00,$190.25
OR,Beaverton,97006,2020-01-16 00:00:00,$219.55
OR,Eugene,97402,2020-01-16 00:00:00,$212.3
OR,Portland,97220,2020-01-16 00:00:00,$565.2
WA,Bellevue,98006,2020-01-16 00:00:00,$279.8
WA,Issaquah,98027,2020-01-16 00:00:00,$148.95
WA,Seattle,98125,2020-01-16 00:00:00,$399.85
WA,Vancouver,98665,2020-01-16 00:00:00,$509.25
CA,Alameda,94501,2020-01-17 00:00:00,$251.4
CA,Anaheim,92808,2020-01-17 00:00:00,$712.6
CA,Compton,90220,2020-01-17 00:00:00,$172.11
CA,Folsom,95630,2020-01-17 00:00:00,$1029.1
CA,Fresno,93710,2020-01-17 00:00:00,$200.55
CA,Irvine,92606,2020-01-17 00:00:00,$149.75
CA,Los Angeles,90017,2020-01-17 00:00:00,$316.35
CA,Manhattan Beach,90266,2020-01-17 00:00:00,$1048.1
CA,Rancho Cucamonga,91730,2020-01-17 00:00:00,$365.05
CA,Sacramento,95823,2020-01-17 00:00:00,$74.75
CA,Sacramento,95825,2020-01-17 00:00:00,$681.05
CA,Sacramento,95834,2020-01-17 00:00:00,$259.35
CA,San Diego,92111,2020-01-17 00:00:00,$399.7
CA,San Diego,92126,2020-01-17 00:00:00,$190.4
CA,San Francisco,94118,2020-01-17 00:00:00,$408.45
CA,San Jose,95124,2020-01-17 00:00:00,$14.95
CA,San Jose,95133,2020-01-17 00:00:00,$1003.25
OR,Bend,97701,2020-01-17 00:00:00,$424.35
OR,Portland,97216,2020-01-17 00:00:00,$79.8
WA,Bellevue,98006,2020-01-17 00:00:00,$225.6
WA,Redmond,98052,2020-01-17 00:00:00,$731.45
WA,Spokane,99218,2020-01-17 00:00:00,$258.55
WA,Vancouver,98662,2020-01-17 00:00:00,$254.55
WA,Vancouver,98665,2020-01-17 00:00:00,$219.25
WA,Vancouver,98684,2020-01-17 00:00:00,$87.8
CA,Eureka,95501,2020-01-18 00:00:00,$325.35
CA,Fresno,93726,2020-01-18 00:00:00,$167.7
CA,Irvine,92618,2020-01-18 00:00:00,$124.6
CA,Los Angeles,90017,2020-01-18 00:00:00,$760
CA,Manhattan Beach,90266,2020-01-18 00:00:00,$279.8
CA,Napa,94559,2020-01-18 00:00:00,$346.62
CA,Sacramento,95823,2020-01-18 00:00:00,$29.95
CA,San Jose,95133,2020-01-18 00:00:00,$463.25
OR,Bend,97701,2020-01-18 00:00:00,$356.15
WA,Issaquah,98027,2020-01-18 00:00:00,$99.75
WA,Seattle,98125,2020-01-18 00:00:00,$103.6
CA,Alameda,94501,2020-01-19 00:00:00,$139.65
CA,Bakersfield,93312,2020-01-19 00:00:00,$185.5
CA,Compton,90220,2020-01-19 00:00:00,$94.8
CA,Eureka,95501,2020-01-19 00:00:00,$436.65
CA,Manhattan Beach,90266,2020-01-19 00:00:00,$587.3
CA,Sacramento,95825,2020-01-19 00:00:00,$223.6
CA,San Diego,92111,2020-01-19 00:00:00,$25.9
OR,Bend,97701,2020-01-19 00:00:00,$43.9
OR,Salem,97301,2020-01-19 00:00:00,$69.65
WA,Seattle,98126,2020-01-19 00:00:00,$624.5
WA,Vancouver,98662,2020-01-19 00:00:00,$430.25
CA,Anaheim,92802,2020-01-20 00:00:00,$219.45
CA,Bakersfield,93311,2020-01-20 00:00:00,$5
CA,Compton,90220,2020-01-20 00:00:00,$149.65
CA,Corona,92881,2020-01-20 00:00:00,$179.55
CA,Eureka,95501,2020-01-20 00:00:00,$149.7
CA,Folsom,95630,2020-01-20 00:00:00,$279.8
CA,Irvine,92602,2020-01-20 00:00:00,$413.85
CA,Los Angeles,90022,2020-01-20 00:00:00,$90.65
CA,Manhattan Beach,90266,2020-01-20 00:00:00,$239.5
CA,Napa,94558,2020-01-20 00:00:00,$283.3
CA,Rancho Cucamonga,91730,2020-01-20 00:00:00,$899.55
CA,Sacramento,95818,2020-01-20 00:00:00,$68.9
CA,Sacramento,95834,2020-01-20 00:00:00,$154.85
CA,San Diego,92111,2020-01-20 00:00:00,$12.95
CA,San Francisco,94103,2020-01-20 00:00:00,$89.55
CA,San Jose,95133,2020-01-20 00:00:00,$1014.9
CA,Ventura,93003,2020-01-20 00:00:00,$246.6
OR,Eugene,97402,2020-01-20 00:00:00,$46.9
OR,Portland,97217,2020-01-20 00:00:00,$164.6
OR,Salem,97301,2020-01-20 00:00:00,$2
WA,Bellevue,98006,2020-01-20 00:00:00,$989.4
WA,Redmond,98052,2020-01-20 00:00:00,$369.1
WA,Seattle,98125,2020-01-20 00:00:00,$292.75
WA,Seattle,98126,2020-01-20 00:00:00,$199.9
WA,Vancouver,98684,2020-01-20 00:00:00,$116.55
CA,Compton,90220,2020-01-21 00:00:00,$590.65
CA,Napa,94558,2020-01-21 00:00:00,$402.55
CA,San Diego,92111,2020-01-21 00:00:00,$179.55
CA,San Francisco,94118,2020-01-21 00:00:00,$602.7
CA,San Jose,95124,2020-01-21 00:00:00,$650.25
CA,San Jose,95125,2020-01-21 00:00:00,$929.9
OR,Bend,97701,2020-01-21 00:00:00,$323.35
WA,Issaquah,98027,2020-01-21 00:00:00,$858.8
WA,Redmond,98052,2020-01-21 00:00:00,$51.8
WA,Seattle,98125,2020-01-21 00:00:00,$844.15
WA,Seattle,98126,2020-01-21 00:00:00,$100
WA,Spokane,99218,2020-01-21 00:00:00,$369.45
WA,Vancouver,98684,2020-01-21 00:00:00,$99.75
CA,Anaheim,92808,2020-01-22 00:00:00,$149.7
CA,Bakersfield,93306,2020-01-22 00:00:00,$62.85
CA,Compton,90220,2020-01-22 00:00:00,$629.45
CA,Irvine,92602,2020-01-22 00:00:00,$44.85
CA,Manhattan Beach,90266,2020-01-22 00:00:00,$1489.4
CA,Sacramento,95818,2020-01-22 00:00:00,$559.6
CA,Sacramento,95823,2020-01-22 00:00:00,$98.7
CA,San Jose,95129,2020-01-22 00:00:00,$317.4
CA,San Jose,95133,2020-01-22 00:00:00,$55.9
OR,Portland,97216,2020-01-22 00:00:00,$299.75
WA,Seattle,98125,2020-01-22 00:00:00,$694.3
WA,Seattle,98126,2020-01-22 00:00:00,$250
CA,Anaheim,92802,2020-01-23 00:00:00,$639.6
CA,Bakersfield,93306,2020-01-23 00:00:00,$9
CA,Folsom,95630,2020-01-23 00:00:00,$270.35
CA,Fresno,93726,2020-01-23 00:00:00,$64.75
CA,Los Angeles,90016,2020-01-23 00:00:00,$460.95
CA,Los Angeles,90017,2020-01-23 00:00:00,$361.35
CA,Los Angeles,90048,2020-01-23 00:00:00,$64.9
CA,Manhattan Beach,90266,2020-01-23 00:00:00,$1293.95
CA,Napa,94558,2020-01-23 00:00:00,$174.45
CA,Napa,94559,2020-01-23 00:00:00,$190.45
CA,North Hollywood,91606,2020-01-23 00:00:00,$213.45
CA,San Diego,92111,2020-01-23 00:00:00,$90.65
CA,San Francisco,94103,2020-01-23 00:00:00,$200.4
CA,San Jose,95110,2020-01-23 00:00:00,$784.25
CA,San Jose,95121,2020-01-23 00:00:00,$99.75
CA,San Jose,95129,2020-01-23 00:00:00,$704.1
OR,Beaverton,97005,2020-01-23 00:00:00,$307.75
OR,Portland,97205,2020-01-23 00:00:00,$355.25
OR,Salem,97301,2020-01-23 00:00:00,$329.25
OR,Springfield,97477,2020-01-23 00:00:00,$172.55
WA,Bellevue,98006,2020-01-23 00:00:00,$39.9
WA,Issaquah,98027,2020-01-23 00:00:00,$577.45
WA,Seattle,98125,2020-01-23 00:00:00,$209.45
WA,Seattle,98126,2020-01-23 00:00:00,$159.6
CA,Eureka,95501,2020-01-24 00:00:00,$25.9
CA,Fresno,93726,2020-01-24 00:00:00,$574.35
CA,Huntington Beach,92646,2020-01-24 00:00:00,$99.8
CA,Manhattan Beach,90266,2020-01-24 00:00:00,$834.25
CA,Napa,94559,2020-01-24 00:00:00,$171.5
CA,Sacramento,95823,2020-01-24 00:00:00,$759.05
CA,Sacramento,95825,2020-01-24 00:00:00,$150.6
CA,San Diego,92111,2020-01-24 00:00:00,$1555.9
CA,San Francisco,94103,2020-01-24 00:00:00,$884.3
CA,San Francisco,94118,2020-01-24 00:00:00,$59.85
CA,San Jose,95121,2020-01-24 00:00:00,$344
CA,San Jose,95133,2020-01-24 00:00:00,$183.3
CA,Ventura,93003,2020-01-24 00:00:00,$939.35
OR,Albany,97322,2020-01-24 00:00:00,$247.2
OR,Beaverton,97006,2020-01-24 00:00:00,$300.3
OR,Bend,97701,2020-01-24 00:00:00,$559.4
OR,Eugene,97402,2020-01-24 00:00:00,$234.8
WA,Issaquah,98027,2020-01-24 00:00:00,$248.15
WA,Seattle,98125,2020-01-24 00:00:00,$289.35
WA,Spokane,99218,2020-01-24 00:00:00,$229.45
CA,Corona,92881,2020-01-25 00:00:00,$599.7
CA,Cupertino,95014,2020-01-25 00:00:00,$115.6
CA,Folsom,95630,2020-01-25 00:00:00,$9
CA,Huntington Beach,92646,2020-01-25 00:00:00,$119.6
CA,Irvine,92602,2020-01-25 00:00:00,$529.95
CA,Los Angeles,90041,2020-01-25 00:00:00,$559.6
CA,Manhattan Beach,90266,2020-01-25 00:00:00,$29.95
CA,Napa,94558,2020-01-25 00:00:00,$417.45
CA,Sacramento,95823,2020-01-25 00:00:00,$279.7
CA,San Jose,95110,2020-01-25 00:00:00,$77.7
CA,San Jose,95133,2020-01-25 00:00:00,$307.8
OR,Beaverton,97005,2020-01-25 00:00:00,$69.95
OR,Bend,97701,2020-01-25 00:00:00,$447.6
OR,Eugene,97402,2020-01-25 00:00:00,$429.25
OR,Portland,97217,2020-01-25 00:00:00,$139.65
WA,Bellevue,98006,2020-01-25 00:00:00,$112.7
WA,Vancouver,98662,2020-01-25 00:00:00,$198.55
CA,Anaheim,92802,2020-01-26 00:00:00,$542.8
CA,Bakersfield,93311,2020-01-26 00:00:00,$89.7
CA,Fresno,93710,2020-01-26 00:00:00,$982.35
CA,Fresno,93722,2020-01-26 00:00:00,$89.85
CA,Irvine,92606,2020-01-26 00:00:00,$116.55
CA,Los Angeles,90017,2020-01-26 00:00:00,$89.7
CA,Manhattan Beach,90266,2020-01-26 00:00:00,$616.7
CA,Napa,94558,2020-01-26 00:00:00,$79.8
CA,Napa,94559,2020-01-26 00:00:00,$179.55
CA,Rancho Cucamonga,91730,2020-01-26 00:00:00,$59.85
CA,San Diego,92111,2020-01-26 00:00:00,$29.9
CA,San Francisco,94103,2020-01-26 00:00:00,$200.45
CA,San Francisco,94118,2020-01-26 00:00:00,$551.25
CA,San Jose,95129,2020-01-26 00:00:00,$275
OR,Albany,97322,2020-01-26 00:00:00,$219.5
OR,Beaverton,97006,2020-01-26 00:00:00,$93.65
OR,Portland,97217,2020-01-26 00:00:00,$76.75
WA,Issaquah,98027,2020-01-26 00:00:00,$569.9
WA,Redmond,98052,2020-01-26 00:00:00,$159.6
WA,Seattle,98126,2020-01-26 00:00:00,$116.55
WA,Spokane,99218,2020-01-26 00:00:00,$249.56
WA,Vancouver,98684,2020-01-26 00:00:00,$367.7
CA,Bakersfield,93311,2020-01-27 00:00:00,$169.55
CA,Bakersfield,93312,2020-01-27 00:00:00,$139.65
CA,Folsom,95630,2020-01-27 00:00:00,$899.55
CA,Huntington Beach,92646,2020-01-27 00:00:00,$239.6
CA,Los Angeles,90022,2020-01-27 00:00:00,$19.8
CA,Manhattan Beach,90266,2020-01-27 00:00:00,$119.6
CA,Napa,94558,2020-01-27 00:00:00,$113.6
CA,Napa,94559,2020-01-27 00:00:00,$379.45
CA,San Francisco,94103,2020-01-27 00:00:00,$129.75
CA,San Jose,95129,2020-01-27 00:00:00,$124.95
CA,San Jose,95132,2020-01-27 00:00:00,$419
CA,Ventura,93003,2020-01-27 00:00:00,$769.35
OR,Albany,97322,2020-01-27 00:00:00,$239.5
OR,Portland,97205,2020-01-27 00:00:00,$275.2
